solver_a,solver_b,split,scenario_id,scenario_key,timestamp_a,timestamp_b,signed_gap_a_minus_b,abs_gap
MUSCL-HR,Boussinesq,train,scenario_000261,train:scenario_000261,0.17747369408607483,0.08873767405748367,0.08873602002859116,0.08873602002859116
MUSCL-HR,Boussinesq,train,scenario_000262,train:scenario_000262,0.17745141685009003,0.08873767405748367,0.08871374279260635,0.08871374279260635
MUSCL-HR,Boussinesq,train,scenario_000263,train:scenario_000263,0.17746810615062714,0.08873767405748367,0.08873043209314346,0.08873043209314346
MUSCL-HR,Boussinesq,train,scenario_000264,train:scenario_000264,0.17727045714855194,0.08873767405748367,0.08853278309106827,0.08853278309106827
MUSCL-HR,Boussinesq,train,scenario_000265,train:scenario_000265,0.17747478187084198,0.08873767405748367,0.0887371078133583,0.0887371078133583
MUSCL-HR,Boussinesq,train,scenario_000266,train:scenario_000266,0.1773509830236435,0.08873767405748367,0.08861330896615982,0.08861330896615982
MUSCL-HR,Boussinesq,train,scenario_000267,train:scenario_000267,0.17741385102272034,0.08873767405748367,0.08867617696523666,0.08867617696523666
MUSCL-HR,Boussinesq,train,scenario_000268,train:scenario_000268,0.17731328308582306,0.08873767405748367,0.08857560902833939,0.08857560902833939
MUSCL-HR,Boussinesq,train,scenario_000269,train:scenario_000269,0.17734137177467346,0.08873767405748367,0.08860369771718979,0.08860369771718979
MUSCL-HR,Boussinesq,train,scenario_000270,train:scenario_000270,0.17738500237464905,0.08873767405748367,0.08864732831716537,0.08864732831716537
MUSCL-HR,Boussinesq,train,scenario_000271,train:scenario_000271,0.1774461269378662,0.08873767405748367,0.08870845288038254,0.08870845288038254
MUSCL-HR,Boussinesq,train,scenario_000272,train:scenario_000272,0.17602522671222687,0.08873767405748367,0.0872875526547432,0.0872875526547432
MUSCL-HR,Boussinesq,train,scenario_000273,train:scenario_000273,0.17747429013252258,0.08873767405748367,0.08873661607503891,0.08873661607503891
MUSCL-HR,Boussinesq,train,scenario_000274,train:scenario_000274,0.17746058106422424,0.08873767405748367,0.08872290700674057,0.08872290700674057
MUSCL-HR,Boussinesq,train,scenario_000275,train:scenario_000275,0.17746520042419434,0.08873767405748367,0.08872752636671066,0.08872752636671066
MUSCL-HR,Boussinesq,train,scenario_000276,train:scenario_000276,0.17719368636608124,0.08873767405748367,0.08845601230859756,0.08845601230859756
MUSCL-HR,Boussinesq,train,scenario_000277,train:scenario_000277,0.1774405688047409,0.08873767405748367,0.08870289474725723,0.08870289474725723
MUSCL-HR,Boussinesq,train,scenario_000278,train:scenario_000278,0.17747274041175842,0.08873767405748367,0.08873506635427475,0.08873506635427475
MUSCL-HR,Boussinesq,train,scenario_000279,train:scenario_000279,0.17730914056301117,0.08873767405748367,0.0885714665055275,0.0885714665055275
MUSCL-HR,Boussinesq,train,scenario_000280,train:scenario_000280,0.17717136442661285,0.08873767405748367,0.08843369036912918,0.08843369036912918
MUSCL-HR,Boussinesq,train,scenario_000281,train:scenario_000281,0.17738035321235657,0.08873767405748367,0.0886426791548729,0.0886426791548729
MUSCL-HR,Boussinesq,train,scenario_000282,train:scenario_000282,0.17712193727493286,0.08873767405748367,0.08838426321744919,0.08838426321744919
MUSCL-HR,Boussinesq,train,scenario_000283,train:scenario_000283,0.17727398872375488,0.08873767405748367,0.08853631466627121,0.08853631466627121
MUSCL-HR,Boussinesq,train,scenario_000284,train:scenario_000284,0.1774291843175888,0.08873767405748367,0.08869151026010513,0.08869151026010513
MUSCL-HR,Boussinesq,train,scenario_000285,train:scenario_000285,0.17736847698688507,0.08873767405748367,0.0886308029294014,0.0886308029294014
MUSCL-HR,Boussinesq,train,scenario_000286,train:scenario_000286,0.17704200744628906,0.08873767405748367,0.08830433338880539,0.08830433338880539
MUSCL-HR,Boussinesq,train,scenario_000287,train:scenario_000287,0.17730750143527985,0.08873767405748367,0.08856982737779617,0.08856982737779617
MUSCL-HR,Boussinesq,train,scenario_000288,train:scenario_000288,0.17747284471988678,0.08873767405748367,0.0887351706624031,0.0887351706624031
MUSCL-HR,Boussinesq,train,scenario_000289,train:scenario_000289,0.17746101319789886,0.08873767405748367,0.08872333914041519,0.08872333914041519
MUSCL-HR,Boussinesq,train,scenario_000290,train:scenario_000290,0.17729301750659943,0.08873767405748367,0.08855534344911575,0.08855534344911575
MUSCL-HR,Boussinesq,train,scenario_000291,train:scenario_000291,0.17737743258476257,0.08873767405748367,0.0886397585272789,0.0886397585272789
MUSCL-HR,Boussinesq,train,scenario_000292,train:scenario_000292,0.17747390270233154,0.08873767405748367,0.08873622864484787,0.08873622864484787
MUSCL-HR,Boussinesq,train,scenario_000293,train:scenario_000293,0.1774245798587799,0.08873767405748367,0.08868690580129623,0.08868690580129623
MUSCL-HR,Boussinesq,train,scenario_000294,train:scenario_000294,0.17742635309696198,0.08873767405748367,0.0886886790394783,0.0886886790394783
MUSCL-HR,Boussinesq,train,scenario_000295,train:scenario_000295,0.17738541960716248,0.08873767405748367,0.0886477455496788,0.0886477455496788
MUSCL-HR,Boussinesq,train,scenario_000296,train:scenario_000296,0.17738932371139526,0.08873767405748367,0.08865164965391159,0.08865164965391159
MUSCL-HR,Boussinesq,train,scenario_000297,train:scenario_000297,0.17747198045253754,0.08873767405748367,0.08873430639505386,0.08873430639505386
MUSCL-HR,Boussinesq,train,scenario_000298,train:scenario_000298,0.17738711833953857,0.08873767405748367,0.0886494442820549,0.0886494442820549
MUSCL-HR,Boussinesq,train,scenario_000299,train:scenario_000299,0.17747072875499725,0.08873767405748367,0.08873305469751358,0.08873305469751358
MUSCL-HR,Boussinesq,train,scenario_000300,train:scenario_000300,0.17744587361812592,0.08873767405748367,0.08870819956064224,0.08870819956064224
MUSCL-HR,Boussinesq,train,scenario_000301,train:scenario_000301,0.17728866636753082,0.08873767405748367,0.08855099231004715,0.08855099231004715
MUSCL-HR,Boussinesq,train,scenario_000302,train:scenario_000302,0.1769392341375351,0.08873767405748367,0.08820156008005142,0.08820156008005142
MUSCL-HR,Boussinesq,train,scenario_000303,train:scenario_000303,0.17741736769676208,0.08873767405748367,0.08867969363927841,0.08867969363927841
MUSCL-HR,Boussinesq,train,scenario_000304,train:scenario_000304,0.17738787829875946,0.08873767405748367,0.08865020424127579,0.08865020424127579
MUSCL-HR,Boussinesq,train,scenario_000305,train:scenario_000305,0.17744386196136475,0.08873767405748367,0.08870618790388107,0.08870618790388107
MUSCL-HR,Boussinesq,train,scenario_000306,train:scenario_000306,0.17738428711891174,0.08873767405748367,0.08864661306142807,0.08864661306142807
MUSCL-HR,Boussinesq,train,scenario_000307,train:scenario_000307,0.17746353149414062,0.08873767405748367,0.08872585743665695,0.08872585743665695
MUSCL-HR,Boussinesq,train,scenario_000308,train:scenario_000308,0.1774095892906189,0.08873767405748367,0.08867191523313522,0.08867191523313522
MUSCL-HR,Boussinesq,train,scenario_000309,train:scenario_000309,0.1773841679096222,0.08873767405748367,0.08864649385213852,0.08864649385213852
MUSCL-HR,Boussinesq,train,scenario_000310,train:scenario_000310,0.17747312784194946,0.08873767405748367,0.08873545378446579,0.08873545378446579
MUSCL-HR,Boussinesq,train,scenario_000311,train:scenario_000311,0.17735183238983154,0.08873767405748367,0.08861415833234787,0.08861415833234787
MUSCL-HR,Boussinesq,train,scenario_000312,train:scenario_000312,0.17742730677127838,0.08873767405748367,0.08868963271379471,0.08868963271379471
MUSCL-HR,Boussinesq,train,scenario_000313,train:scenario_000313,0.17739549279212952,0.08873767405748367,0.08865781873464584,0.08865781873464584
MUSCL-HR,Boussinesq,train,scenario_000314,train:scenario_000314,0.17747455835342407,0.08873767405748367,0.0887368842959404,0.0887368842959404
MUSCL-HR,Boussinesq,train,scenario_000315,train:scenario_000315,0.1774732619524002,0.08873767405748367,0.08873558789491653,0.08873558789491653
MUSCL-HR,Boussinesq,train,scenario_000316,train:scenario_000316,0.17745935916900635,0.08873767405748367,0.08872168511152267,0.08872168511152267
MUSCL-HR,Boussinesq,train,scenario_000317,train:scenario_000317,0.17734533548355103,0.08873767405748367,0.08860766142606735,0.08860766142606735
MUSCL-HR,Boussinesq,train,scenario_000318,train:scenario_000318,0.17747418582439423,0.08873767405748367,0.08873651176691055,0.08873651176691055
MUSCL-HR,Boussinesq,train,scenario_000319,train:scenario_000319,0.17745214700698853,0.08873767405748367,0.08871447294950485,0.08871447294950485
MUSCL-HR,Boussinesq,train,scenario_000320,train:scenario_000320,0.17745590209960938,0.08873767405748367,0.0887182280421257,0.0887182280421257
MUSCL-HR,Boussinesq,train,scenario_000321,train:scenario_000321,0.17736750841140747,0.08873767405748367,0.0886298343539238,0.0886298343539238
MUSCL-HR,Boussinesq,train,scenario_000322,train:scenario_000322,0.1774587631225586,0.08873767405748367,0.08872108906507492,0.08872108906507492
MUSCL-HR,Boussinesq,train,scenario_000323,train:scenario_000323,0.17746701836585999,0.08873767405748367,0.08872934430837631,0.08872934430837631
MUSCL-HR,Boussinesq,train,scenario_000324,train:scenario_000324,0.17721089720726013,0.08873767405748367,0.08847322314977646,0.08847322314977646
MUSCL-HR,Boussinesq,train,scenario_000325,train:scenario_000325,0.1774677187204361,0.08873767405748367,0.08873004466295242,0.08873004466295242
MUSCL-HR,Boussinesq,train,scenario_000326,train:scenario_000326,0.17745235562324524,0.08873767405748367,0.08871468156576157,0.08871468156576157
MUSCL-HR,Boussinesq,train,scenario_000327,train:scenario_000327,0.17737257480621338,0.08873767405748367,0.0886349007487297,0.0886349007487297
MUSCL-HR,Boussinesq,train,scenario_000328,train:scenario_000328,0.17743022739887238,0.08873767405748367,0.0886925533413887,0.0886925533413887
MUSCL-HR,Boussinesq,train,scenario_000329,train:scenario_000329,0.17741689085960388,0.08873767405748367,0.08867921680212021,0.08867921680212021
MUSCL-HR,Boussinesq,train,scenario_000330,train:scenario_000330,0.1774471253156662,0.08873767405748367,0.08870945125818253,0.08870945125818253
MUSCL-HR,Boussinesq,train,scenario_000331,train:scenario_000331,0.17742443084716797,0.08873767405748367,0.0886867567896843,0.0886867567896843
MUSCL-HR,Boussinesq,train,scenario_000332,train:scenario_000332,0.17726460099220276,0.08873767405748367,0.08852692693471909,0.08852692693471909
MUSCL-HR,Boussinesq,train,scenario_000333,train:scenario_000333,0.1774345487356186,0.08873767405748367,0.08869687467813492,0.08869687467813492
MUSCL-HR,Boussinesq,train,scenario_000334,train:scenario_000334,0.17737582325935364,0.08873767405748367,0.08863814920186996,0.08863814920186996
MUSCL-HR,Boussinesq,train,scenario_000335,train:scenario_000335,0.17716532945632935,0.08873767405748367,0.08842765539884567,0.08842765539884567
MUSCL-HR,Boussinesq,train,scenario_000336,train:scenario_000336,0.17747168242931366,0.08873767405748367,0.08873400837182999,0.08873400837182999
MUSCL-HR,Boussinesq,train,scenario_000337,train:scenario_000337,0.17744719982147217,0.08873767405748367,0.0887095257639885,0.0887095257639885
MUSCL-HR,Boussinesq,train,scenario_000338,train:scenario_000338,0.17747266590595245,0.08873767405748367,0.08873499184846878,0.08873499184846878
MUSCL-HR,Boussinesq,train,scenario_000339,train:scenario_000339,0.1774236261844635,0.08873767405748367,0.08868595212697983,0.08868595212697983
MUSCL-HR,Boussinesq,train,scenario_000340,train:scenario_000340,0.1774437427520752,0.08873767405748367,0.08870606869459152,0.08870606869459152
MUSCL-HR,Boussinesq,train,scenario_000341,train:scenario_000341,0.177458718419075,0.08873767405748367,0.08872104436159134,0.08872104436159134
MUSCL-HR,Boussinesq,train,scenario_000342,train:scenario_000342,0.177423357963562,0.08873767405748367,0.08868568390607834,0.08868568390607834
MUSCL-HR,Boussinesq,train,scenario_000343,train:scenario_000343,0.17746786773204803,0.08873767405748367,0.08873019367456436,0.08873019367456436
MUSCL-HR,Boussinesq,train,scenario_000344,train:scenario_000344,0.17746862769126892,0.08873767405748367,0.08873095363378525,0.08873095363378525
MUSCL-HR,Boussinesq,train,scenario_000345,train:scenario_000345,0.17740824818611145,0.08873767405748367,0.08867057412862778,0.08867057412862778
MUSCL-HR,Boussinesq,train,scenario_000346,train:scenario_000346,0.1772444099187851,0.08873767405748367,0.08850673586130142,0.08850673586130142
MUSCL-HR,Boussinesq,train,scenario_000347,train:scenario_000347,0.17737089097499847,0.08873767405748367,0.0886332169175148,0.0886332169175148
MUSCL-HR,Boussinesq,train,scenario_000348,train:scenario_000348,0.17746751010417938,0.08873767405748367,0.08872983604669571,0.08872983604669571
MUSCL-HR,Boussinesq,train,scenario_000349,train:scenario_000349,0.17738370597362518,0.08873767405748367,0.08864603191614151,0.08864603191614151
MUSCL-HR,Boussinesq,train,scenario_000350,train:scenario_000350,0.17741386592388153,0.08873767405748367,0.08867619186639786,0.08867619186639786
MUSCL-HR,Boussinesq,train,scenario_000351,train:scenario_000351,0.17744939029216766,0.08873767405748367,0.08871171623468399,0.08871171623468399
MUSCL-HR,Boussinesq,train,scenario_000352,train:scenario_000352,0.1774744987487793,0.08873767405748367,0.08873682469129562,0.08873682469129562
MUSCL-HR,Boussinesq,train,scenario_000353,train:scenario_000353,0.17747195065021515,0.08873767405748367,0.08873427659273148,0.08873427659273148
MUSCL-HR,Boussinesq,train,scenario_000354,train:scenario_000354,0.17746946215629578,0.08873767405748367,0.0887317880988121,0.0887317880988121
MUSCL-HR,Boussinesq,train,scenario_000355,train:scenario_000355,0.17737308144569397,0.08873767405748367,0.0886354073882103,0.0886354073882103
MUSCL-HR,Boussinesq,train,scenario_000356,train:scenario_000356,0.1774640679359436,0.08873767405748367,0.08872639387845993,0.08872639387845993
MUSCL-HR,Boussinesq,train,scenario_000357,train:scenario_000357,0.1774674504995346,0.08873767405748367,0.08872977644205093,0.08872977644205093
MUSCL-HR,Boussinesq,train,scenario_000358,train:scenario_000358,0.1774202287197113,0.08873767405748367,0.08868255466222763,0.08868255466222763
MUSCL-HR,Boussinesq,train,scenario_000359,train:scenario_000359,0.17718152701854706,0.08873767405748367,0.08844385296106339,0.08844385296106339
MUSCL-HR,Boussinesq,train,scenario_000360,train:scenario_000360,0.17730993032455444,0.08873767405748367,0.08857225626707077,0.08857225626707077
MUSCL-HR,Boussinesq,train,scenario_000361,train:scenario_000361,0.17742158472537994,0.08873767405748367,0.08868391066789627,0.08868391066789627
MUSCL-HR,Boussinesq,train,scenario_000362,train:scenario_000362,0.17745958268642426,0.08873767405748367,0.08872190862894058,0.08872190862894058
MUSCL-HR,Boussinesq,train,scenario_000363,train:scenario_000363,0.1771654635667801,0.08873767405748367,0.08842778950929642,0.08842778950929642
MUSCL-HR,Boussinesq,train,scenario_000364,train:scenario_000364,0.1773238182067871,0.08873767405748367,0.08858614414930344,0.08858614414930344
MUSCL-HR,Boussinesq,train,scenario_000365,train:scenario_000365,0.17747405171394348,0.08873767405748367,0.08873637765645981,0.08873637765645981
MUSCL-HR,Boussinesq,train,scenario_000366,train:scenario_000366,0.1774735152721405,0.08873767405748367,0.08873584121465683,0.08873584121465683
MUSCL-HR,Boussinesq,train,scenario_000367,train:scenario_000367,0.17745783925056458,0.08873767405748367,0.0887201651930809,0.0887201651930809
MUSCL-HR,Boussinesq,train,scenario_000368,train:scenario_000368,0.17725372314453125,0.08873767405748367,0.08851604908704758,0.08851604908704758
MUSCL-HR,Boussinesq,train,scenario_000369,train:scenario_000369,0.17743489146232605,0.08873767405748367,0.08869721740484238,0.08869721740484238
MUSCL-HR,Boussinesq,train,scenario_000370,train:scenario_000370,0.17747041583061218,0.08873767405748367,0.08873274177312851,0.08873274177312851
MUSCL-HR,Boussinesq,train,scenario_000371,train:scenario_000371,0.1774732768535614,0.08873767405748367,0.08873560279607773,0.08873560279607773
MUSCL-HR,Boussinesq,train,scenario_000372,train:scenario_000372,0.17745257914066315,0.08873767405748367,0.08871490508317947,0.08871490508317947
MUSCL-HR,Boussinesq,train,scenario_000373,train:scenario_000373,0.17736561596393585,0.08873767405748367,0.08862794190645218,0.08862794190645218
MUSCL-HR,Boussinesq,train,scenario_000374,train:scenario_000374,0.1773889809846878,0.08873767405748367,0.08865130692720413,0.08865130692720413
MUSCL-HR,Boussinesq,train,scenario_000375,train:scenario_000375,0.17745830118656158,0.08873767405748367,0.08872062712907791,0.08872062712907791
MUSCL-HR,Boussinesq,train,scenario_000376,train:scenario_000376,0.17739145457744598,0.08873767405748367,0.08865378051996231,0.08865378051996231
MUSCL-HR,Boussinesq,train,scenario_000377,train:scenario_000377,0.17747245728969574,0.08873767405748367,0.08873478323221207,0.08873478323221207
MUSCL-HR,Boussinesq,train,scenario_000378,train:scenario_000378,0.1774596869945526,0.08873767405748367,0.08872201293706894,0.08872201293706894
MUSCL-HR,Boussinesq,train,scenario_000379,train:scenario_000379,0.17743998765945435,0.08873767405748367,0.08870231360197067,0.08870231360197067
MUSCL-HR,Boussinesq,train,scenario_000380,train:scenario_000380,0.17746123671531677,0.08873767405748367,0.0887235626578331,0.0887235626578331
MUSCL-HR,Boussinesq,train,scenario_000381,train:scenario_000381,0.1774693876504898,0.08873767405748367,0.08873171359300613,0.08873171359300613
MUSCL-HR,Boussinesq,train,scenario_000382,train:scenario_000382,0.1774720400571823,0.08873767405748367,0.08873436599969864,0.08873436599969864
MUSCL-HR,Boussinesq,train,scenario_000383,train:scenario_000383,0.17726702988147736,0.08873767405748367,0.08852935582399368,0.08852935582399368
MUSCL-HR,Boussinesq,train,scenario_000384,train:scenario_000384,0.17740027606487274,0.08873767405748367,0.08866260200738907,0.08866260200738907
MUSCL-HR,Boussinesq,train,scenario_000385,train:scenario_000385,0.17747502028942108,0.08873767405748367,0.08873734623193741,0.08873734623193741
MUSCL-HR,Boussinesq,train,scenario_000386,train:scenario_000386,0.17738565802574158,0.08873767405748367,0.0886479839682579,0.0886479839682579
MUSCL-HR,Boussinesq,train,scenario_000387,train:scenario_000387,0.1774531602859497,0.08873767405748367,0.08871548622846603,0.08871548622846603
MUSCL-HR,Boussinesq,train,scenario_000388,train:scenario_000388,0.1774682253599167,0.08873767405748367,0.08873055130243301,0.08873055130243301
MUSCL-HR,Boussinesq,train,scenario_000389,train:scenario_000389,0.1773485392332077,0.08873767405748367,0.08861086517572403,0.08861086517572403
MUSCL-HR,Boussinesq,train,scenario_000390,train:scenario_000390,0.17746539413928986,0.08873767405748367,0.08872772008180618,0.08872772008180618
MUSCL-HR,Boussinesq,train,scenario_000391,train:scenario_000391,0.17742039263248444,0.08873767405748367,0.08868271857500076,0.08868271857500076
MUSCL-HR,Boussinesq,train,scenario_000392,train:scenario_000392,0.17746847867965698,0.08873767405748367,0.08873080462217331,0.08873080462217331
MUSCL-HR,Boussinesq,train,scenario_000393,train:scenario_000393,0.17734666168689728,0.08873767405748367,0.0886089876294136,0.0886089876294136
MUSCL-HR,Boussinesq,train,scenario_000394,train:scenario_000394,0.17747510969638824,0.08873767405748367,0.08873743563890457,0.08873743563890457
MUSCL-HR,Boussinesq,train,scenario_000395,train:scenario_000395,0.17705079913139343,0.08873767405748367,0.08831312507390976,0.08831312507390976
MUSCL-HR,Boussinesq,train,scenario_000396,train:scenario_000396,0.1772550791501999,0.08873767405748367,0.08851740509271622,0.08851740509271622
MUSCL-HR,Boussinesq,train,scenario_000397,train:scenario_000397,0.17747332155704498,0.08873767405748367,0.08873564749956131,0.08873564749956131
MUSCL-HR,Boussinesq,train,scenario_000398,train:scenario_000398,0.17746993899345398,0.08873767405748367,0.0887322649359703,0.0887322649359703
MUSCL-HR,Boussinesq,train,scenario_000399,train:scenario_000399,0.17719854414463043,0.08873767405748367,0.08846087008714676,0.08846087008714676
MUSCL-HR,Boussinesq,train,scenario_000400,train:scenario_000400,0.17745965719223022,0.08873767405748367,0.08872198313474655,0.08872198313474655
MUSCL-HR,Boussinesq,train,scenario_000401,train:scenario_000401,0.17745620012283325,0.08873767405748367,0.08871852606534958,0.08871852606534958
MUSCL-HR,Boussinesq,train,scenario_000402,train:scenario_000402,0.17744512856006622,0.08873767405748367,0.08870745450258255,0.08870745450258255
MUSCL-HR,Boussinesq,train,scenario_000403,train:scenario_000403,0.1774386465549469,0.08873767405748367,0.08870097249746323,0.08870097249746323
MUSCL-HR,Boussinesq,train,scenario_000404,train:scenario_000404,0.17744341492652893,0.08873767405748367,0.08870574086904526,0.08870574086904526
MUSCL-HR,Boussinesq,train,scenario_000405,train:scenario_000405,0.17739875614643097,0.08873767405748367,0.0886610820889473,0.0886610820889473
MUSCL-HR,Boussinesq,train,scenario_000406,train:scenario_000406,0.17739072442054749,0.08873767405748367,0.08865305036306381,0.08865305036306381
MUSCL-HR,Boussinesq,train,scenario_000407,train:scenario_000407,0.17745733261108398,0.08873767405748367,0.08871965855360031,0.08871965855360031
MUSCL-HR,Boussinesq,train,scenario_000408,train:scenario_000408,0.17747266590595245,0.08873767405748367,0.08873499184846878,0.08873499184846878
MUSCL-HR,Boussinesq,train,scenario_000409,train:scenario_000409,0.17739935219287872,0.08873767405748367,0.08866167813539505,0.08866167813539505
MUSCL-HR,Boussinesq,train,scenario_000410,train:scenario_000410,0.17711570858955383,0.08873767405748367,0.08837803453207016,0.08837803453207016
MUSCL-HR,Boussinesq,train,scenario_000411,train:scenario_000411,0.17746636271476746,0.08873767405748367,0.08872868865728378,0.08872868865728378
MUSCL-HR,Boussinesq,train,scenario_000412,train:scenario_000412,0.1774113029241562,0.08873767405748367,0.08867362886667252,0.08867362886667252
MUSCL-HR,Boussinesq,train,scenario_000413,train:scenario_000413,0.1773257702589035,0.08873767405748367,0.08858809620141983,0.08858809620141983
MUSCL-HR,Boussinesq,train,scenario_000414,train:scenario_000414,0.17743174731731415,0.08873767405748367,0.08869407325983047,0.08869407325983047
MUSCL-HR,Boussinesq,train,scenario_000415,train:scenario_000415,0.1772366762161255,0.08873767405748367,0.08849900215864182,0.08849900215864182
MUSCL-HR,Boussinesq,train,scenario_000416,train:scenario_000416,0.17733626067638397,0.08873767405748367,0.0885985866189003,0.0885985866189003
MUSCL-HR,Boussinesq,train,scenario_000417,train:scenario_000417,0.1774730533361435,0.08873767405748367,0.08873537927865982,0.08873537927865982
MUSCL-HR,Boussinesq,train,scenario_000418,train:scenario_000418,0.17744256556034088,0.08873767405748367,0.08870489150285721,0.08870489150285721
MUSCL-HR,Boussinesq,train,scenario_000419,train:scenario_000419,0.17738820612430573,0.08873767405748367,0.08865053206682205,0.08865053206682205
MUSCL-HR,Boussinesq,train,scenario_000420,train:scenario_000420,0.1774638295173645,0.08873767405748367,0.08872615545988083,0.08872615545988083
MUSCL-HR,Boussinesq,train,scenario_000421,train:scenario_000421,0.17745567858219147,0.08873767405748367,0.0887180045247078,0.0887180045247078
MUSCL-HR,Boussinesq,train,scenario_000422,train:scenario_000422,0.17746420204639435,0.08873767405748367,0.08872652798891068,0.08872652798891068
MUSCL-HR,Boussinesq,train,scenario_000423,train:scenario_000423,0.17746615409851074,0.08873767405748367,0.08872848004102707,0.08872848004102707
MUSCL-HR,Boussinesq,train,scenario_000424,train:scenario_000424,0.17626559734344482,0.08873767405748367,0.08752792328596115,0.08752792328596115
MUSCL-HR,Boussinesq,train,scenario_000425,train:scenario_000425,0.17743007838726044,0.08873767405748367,0.08869240432977676,0.08869240432977676
MUSCL-HR,Boussinesq,train,scenario_000426,train:scenario_000426,0.1774299442768097,0.08873767405748367,0.08869227021932602,0.08869227021932602
MUSCL-HR,Boussinesq,train,scenario_000427,train:scenario_000427,0.17747274041175842,0.08873767405748367,0.08873506635427475,0.08873506635427475
MUSCL-HR,Boussinesq,train,scenario_000428,train:scenario_000428,0.17735892534255981,0.08873767405748367,0.08862125128507614,0.08862125128507614
MUSCL-HR,Boussinesq,train,scenario_000429,train:scenario_000429,0.17747265100479126,0.08873767405748367,0.08873497694730759,0.08873497694730759
MUSCL-HR,Boussinesq,train,scenario_000430,train:scenario_000430,0.17733296751976013,0.08873767405748367,0.08859529346227646,0.08859529346227646
MUSCL-HR,Boussinesq,train,scenario_000431,train:scenario_000431,0.17746268212795258,0.08873767405748367,0.0887250080704689,0.0887250080704689
MUSCL-HR,Boussinesq,train,scenario_000432,train:scenario_000432,0.17704683542251587,0.08873767405748367,0.0883091613650322,0.0883091613650322
MUSCL-HR,Boussinesq,train,scenario_000433,train:scenario_000433,0.1773865669965744,0.08873767405748367,0.08864889293909073,0.08864889293909073
MUSCL-HR,Boussinesq,train,scenario_000434,train:scenario_000434,0.1774585247039795,0.08873767405748367,0.08872085064649582,0.08872085064649582
MUSCL-HR,Boussinesq,train,scenario_000435,train:scenario_000435,0.1774364858865738,0.08873767405748367,0.08869881182909012,0.08869881182909012
MUSCL-HR,Boussinesq,train,scenario_000436,train:scenario_000436,0.17747049033641815,0.08873767405748367,0.08873281627893448,0.08873281627893448
MUSCL-HR,Boussinesq,train,scenario_000437,train:scenario_000437,0.1773952841758728,0.08873767405748367,0.08865761011838913,0.08865761011838913
MUSCL-HR,Boussinesq,train,scenario_000438,train:scenario_000438,0.1774427443742752,0.08873767405748367,0.08870507031679153,0.08870507031679153
MUSCL-HR,Boussinesq,train,scenario_000439,train:scenario_000439,0.17743916809558868,0.08873767405748367,0.08870149403810501,0.08870149403810501
MUSCL-HR,Boussinesq,train,scenario_000440,train:scenario_000440,0.1774735152721405,0.08873767405748367,0.08873584121465683,0.08873584121465683
MUSCL-HR,Boussinesq,train,scenario_000441,train:scenario_000441,0.17747265100479126,0.08873767405748367,0.08873497694730759,0.08873497694730759
MUSCL-HR,Boussinesq,train,scenario_000442,train:scenario_000442,0.1774776130914688,0.08873767405748367,0.08873993903398514,0.08873993903398514
MUSCL-HR,Boussinesq,train,scenario_000443,train:scenario_000443,0.17747247219085693,0.08873767405748367,0.08873479813337326,0.08873479813337326
MUSCL-HR,Boussinesq,train,scenario_000444,train:scenario_000444,0.17745831608772278,0.08873767405748367,0.0887206420302391,0.0887206420302391
MUSCL-HR,Boussinesq,train,scenario_000445,train:scenario_000445,0.1773749142885208,0.08873767405748367,0.08863724023103714,0.08863724023103714
MUSCL-HR,Boussinesq,train,scenario_000446,train:scenario_000446,0.17736895382404327,0.08873767405748367,0.0886312797665596,0.0886312797665596
MUSCL-HR,Boussinesq,train,scenario_000447,train:scenario_000447,0.17744724452495575,0.08873767405748367,0.08870957046747208,0.08870957046747208
MUSCL-HR,Boussinesq,train,scenario_000448,train:scenario_000448,0.1774573177099228,0.08873767405748367,0.08871964365243912,0.08871964365243912
MUSCL-HR,Boussinesq,train,scenario_000449,train:scenario_000449,0.1774497628211975,0.08873767405748367,0.08871208876371384,0.08871208876371384
MUSCL-HR,Boussinesq,train,scenario_000450,train:scenario_000450,0.17745070159435272,0.08873767405748367,0.08871302753686905,0.08871302753686905
MUSCL-HR,Boussinesq,train,scenario_000451,train:scenario_000451,0.17724935710430145,0.08873767405748367,0.08851168304681778,0.08851168304681778
MUSCL-HR,Boussinesq,train,scenario_000452,train:scenario_000452,0.17747148871421814,0.08873767405748367,0.08873381465673447,0.08873381465673447
MUSCL-HR,Boussinesq,train,scenario_000453,train:scenario_000453,0.17730802297592163,0.08873767405748367,0.08857034891843796,0.08857034891843796
MUSCL-HR,Boussinesq,train,scenario_000454,train:scenario_000454,0.17731422185897827,0.08873767405748367,0.0885765478014946,0.0885765478014946
MUSCL-HR,Boussinesq,train,scenario_000455,train:scenario_000455,0.1774652600288391,0.08873767405748367,0.08872758597135544,0.08872758597135544
MUSCL-HR,Boussinesq,train,scenario_000456,train:scenario_000456,0.1774732619524002,0.08873767405748367,0.08873558789491653,0.08873558789491653
MUSCL-HR,Boussinesq,train,scenario_000457,train:scenario_000457,0.1773778349161148,0.08873767405748367,0.08864016085863113,0.08864016085863113
MUSCL-HR,Boussinesq,train,scenario_000458,train:scenario_000458,0.17746920883655548,0.08873767405748367,0.08873153477907181,0.08873153477907181
MUSCL-HR,Boussinesq,train,scenario_000459,train:scenario_000459,0.17737676203250885,0.08873767405748367,0.08863908797502518,0.08863908797502518
